Date,Motor_ID,Bearing_Temp_C,Winding_Temp_C,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Running_Hours
2026-02-16,MTR-116,54.8,72.1,1.0,39.8,690,0.89,3911
2026-02-17,MTR-116,58.4,68.3,1.63,45.4,1000,0.97,3923
2026-02-18,MTR-116,53.9,69.6,1.07,35.0,1000,0.87,3934
2026-02-19,MTR-116,52.6,68.3,1.65,49.7,690,0.9,3951
2026-02-20,MTR-116,51.6,67.3,1.35,37.4,1000,0.91,3961
2026-02-21,MTR-116,54.6,71.6,1.02,45.2,690,0.9,3974
2026-02-22,MTR-116,52.2,65.8,1.45,46.7,690,0.98,3979
2026-02-23,MTR-116,53.0,65.4,1.2,37.8,415,0.84,4000
2026-02-24,MTR-116,55.2,67.9,1.74,39.4,690,0.9,4010
2026-02-25,MTR-116,51.4,67.8,1.43,49.0,690,0.86,4019
2026-02-26,MTR-116,53.2,67.2,1.52,47.7,415,0.9,4028
2026-02-27,MTR-116,53.5,67.1,1.38,38.9,1000,0.91,4042
2026-02-28,MTR-116,56.5,66.0,1.13,43.5,415,0.85,4053
2026-03-01,MTR-116,51.2,73.6,1.11,35.9,415,0.87,4070
2026-03-02,MTR-116,54.0,69.7,1.6,38.4,415,0.93,4079
2026-03-03,MTR-116,52.7,70.2,1.3,33.6,415,0.98,4087
2026-03-04,MTR-116,55.2,65.6,1.36,40.8,1000,0.96,4108
2026-03-05,MTR-116,54.2,65.8,1.58,42.1,1000,0.91,4121
2026-03-06,MTR-116,52.1,66.0,1.06,48.7,415,0.86,4133
2026-03-07,MTR-116,51.6,69.5,1.27,40.1,690,0.92,4143
2026-03-08,MTR-116,52.6,69.1,1.54,39.9,415,0.97,4154
2026-03-09,MTR-116,53.1,70.2,1.26,46.0,415,0.83,4160
2026-03-10,MTR-116,52.5,66.9,1.55,40.3,1000,0.94,4173
2026-03-11,MTR-116,54.9,66.1,1.38,27.7,690,0.89,4192
2026-03-12,MTR-116,54.4,68.9,1.93,32.1,415,0.85,4205
2026-03-13,MTR-116,55.4,71.4,1.12,36.4,415,0.87,4213
2026-03-14,MTR-116,50.7,67.1,1.72,40.9,1000,0.9,4229
2026-03-15,MTR-116,55.8,66.7,1.5,36.4,415,0.97,4233
2026-03-16,MTR-116,57.5,66.2,1.03,43.3,1000,0.88,4246
2026-03-17,MTR-116,54.0,65.3,1.78,45.0,415,0.93,4265
2026-03-18,MTR-116,49.4,68.5,1.16,41.2,415,0.89,4277
2026-03-19,MTR-116,58.4,72.7,1.34,39.2,1000,0.91,4283
2026-03-20,MTR-116,52.6,62.7,1.42,38.9,690,0.94,4298
2026-03-21,MTR-116,51.6,69.2,1.08,48.9,690,0.93,4306
2026-03-22,MTR-116,51.5,65.3,1.3,34.3,1000,0.98,4325
2026-03-23,MTR-116,52.1,71.3,1.51,41.5,690,0.96,4330
2026-03-24,MTR-116,52.3,68.9,0.94,44.3,415,0.96,4340
2026-03-25,MTR-116,51.0,68.2,1.26,38.0,415,0.85,4358
2026-03-26,MTR-116,56.7,63.3,1.56,43.6,690,0.88,4373
2026-03-27,MTR-116,55.7,66.1,1.42,44.9,415,0.93,4375
2026-03-28,MTR-116,51.4,68.1,1.38,36.6,690,0.86,4394
2026-03-29,MTR-116,55.2,70.5,1.03,43.8,415,0.82,4402
2026-03-30,MTR-116,55.9,67.5,1.29,29.5,1000,0.87,4416
2026-03-31,MTR-116,52.6,67.2,1.43,38.0,690,0.91,4431
2026-04-01,MTR-116,50.3,69.3,1.22,36.9,690,0.94,4440
2026-04-02,MTR-116,54.8,68.0,1.21,45.3,1000,0.84,4457
2026-04-03,MTR-116,51.6,69.2,1.61,45.8,690,0.83,4463
2026-04-04,MTR-116,53.3,68.7,1.95,46.3,1000,0.86,4472
2026-04-05,MTR-116,56.2,70.1,1.5,44.0,1000,0.82,4485
2026-04-06,MTR-116,51.4,64.9,1.45,38.0,690,0.87,4497
2026-04-07,MTR-116,50.5,62.7,1.32,27.4,690,0.84,4507
2026-04-08,MTR-116,53.4,68.8,1.21,41.7,415,0.83,4523
2026-04-09,MTR-116,54.0,72.5,1.75,48.1,690,0.86,4532
2026-04-10,MTR-116,52.1,72.2,1.17,36.6,415,0.91,4546
2026-04-11,MTR-116,55.7,70.2,1.17,40.1,1000,0.96,4561
2026-04-12,MTR-116,51.2,70.0,1.39,39.5,415,0.93,4575
2026-04-13,MTR-116,51.6,65.3,1.49,37.4,690,0.91,4583
2026-04-14,MTR-116,54.2,70.4,1.58,41.4,690,0.97,4591
2026-04-15,MTR-116,56.1,74.6,1.2,39.0,690,0.83,4612
2026-04-16,MTR-116,49.7,70.5,0.9,35.8,690,0.96,4616
2026-04-17,MTR-116,56.6,69.4,0.93,45.7,415,0.86,4637
2026-04-18,MTR-116,52.7,70.7,1.27,44.8,415,0.94,4642
2026-04-19,MTR-116,54.4,72.9,1.42,44.1,690,0.96,4652
2026-04-20,MTR-116,53.5,67.6,1.25,36.5,690,0.95,4665
2026-04-21,MTR-116,55.3,68.7,1.3,39.8,415,0.96,4681
2026-04-22,MTR-116,57.0,69.3,1.31,36.0,415,0.97,4687
2026-04-23,MTR-116,54.4,70.6,1.23,43.3,1000,0.86,4699
2026-04-24,MTR-116,55.4,71.3,1.33,35.4,1000,0.86,4711
2026-04-25,MTR-116,54.3,67.7,1.62,42.1,690,0.88,4725
2026-04-26,MTR-116,53.9,70.9,1.1,48.8,690,0.9,4743
2026-04-27,MTR-116,55.4,69.1,1.1,34.2,690,0.96,4755
2026-04-28,MTR-116,55.2,61.7,1.11,36.7,1000,0.93,4763
2026-04-29,MTR-116,51.1,66.7,1.06,40.6,415,0.94,4777
2026-04-30,MTR-116,53.6,71.6,1.16,43.7,415,0.82,4793
2026-05-01,MTR-116,54.9,66.2,1.66,36.7,1000,0.98,4796
2026-05-02,MTR-116,53.7,68.5,0.91,42.0,415,0.85,4811
2026-05-03,MTR-116,57.4,70.6,1.42,32.9,1000,0.84,4820
2026-05-04,MTR-116,55.0,71.3,0.97,45.0,690,0.82,4835
2026-05-05,MTR-116,53.0,70.4,1.34,39.7,415,0.84,4850
2026-05-06,MTR-116,54.7,67.6,1.62,46.8,690,0.94,4865
2026-05-07,MTR-116,52.8,69.7,1.68,32.2,415,0.84,4874
2026-05-08,MTR-116,53.9,65.7,1.35,36.9,1000,0.92,4879
2026-05-09,MTR-116,52.7,72.4,1.19,38.8,1000,0.92,4895
2026-05-10,MTR-116,53.8,71.8,1.28,37.8,415,0.91,4904
2026-05-11,MTR-116,55.9,68.5,1.43,44.5,690,0.9,4921
2026-05-12,MTR-116,54.9,74.2,1.57,30.9,690,0.98,4928
2026-05-13,MTR-116,52.3,67.5,1.55,38.4,1000,0.86,4948
2026-05-14,MTR-116,53.0,64.9,1.72,48.5,1000,0.92,4955
2026-05-15,MTR-116,53.2,69.3,1.1,52.3,1000,0.94,4970
2026-05-16,MTR-116,51.3,69.9,0.97,41.5,690,0.96,4976
2026-05-17,MTR-116,55.6,74.0,1.41,34.5,415,0.84,4992
2026-05-18,MTR-116,57.6,70.7,1.41,43.8,415,0.88,5002
2026-05-19,MTR-116,53.5,72.3,1.12,45.4,1000,0.9,5015
2026-05-20,MTR-116,54.2,69.8,0.97,33.7,1000,0.97,5025
2026-05-21,MTR-116,51.2,68.8,1.52,46.5,415,0.84,5043
2026-05-22,MTR-116,53.9,69.0,1.55,40.8,690,0.91,5052
2026-05-23,MTR-116,57.2,72.4,1.38,41.0,415,0.85,5062
2026-05-24,MTR-116,52.5,66.8,1.47,41.8,415,0.9,5075
2026-05-25,MTR-116,51.7,63.8,1.4,35.3,415,0.94,5084
2026-05-26,MTR-116,58.2,67.2,0.74,46.6,1000,0.83,5102
2026-05-27,MTR-116,52.3,70.0,1.0,38.3,690,0.86,5108
2026-05-28,MTR-116,51.4,70.5,1.18,29.5,690,0.85,5122
2026-05-29,MTR-116,51.8,66.3,1.2,38.1,1000,0.83,5138
2026-05-30,MTR-116,55.2,64.2,0.74,39.7,690,0.87,5149
2025-12-02,MTR-117,61.8,80.9,0.76,139.9,415,0.9,2997
2025-12-03,MTR-117,62.1,75.0,1.3,137.9,415,0.96,3014
2025-12-04,MTR-117,57.1,74.9,1.03,150.1,415,0.96,3023
2025-12-05,MTR-117,63.7,77.7,1.2,143.0,415,0.89,3039
2025-12-06,MTR-117,66.7,76.5,1.28,142.5,415,0.92,3046
2025-12-07,MTR-117,62.7,77.9,1.38,142.2,1000,0.86,3061
2025-12-08,MTR-117,60.4,79.9,1.0,134.5,415,0.96,3067
2025-12-09,MTR-117,60.9,77.4,1.71,144.2,415,0.92,3079
2025-12-10,MTR-117,61.2,74.6,1.51,142.8,415,0.9,3095
2025-12-11,MTR-117,62.9,83.6,1.81,141.1,1000,0.98,3108
2025-12-12,MTR-117,65.3,72.8,1.41,136.2,415,0.9,3119
2025-12-13,MTR-117,64.3,79.6,1.31,134.1,415,0.89,3132
2025-12-14,MTR-117,67.0,81.8,1.78,144.1,690,0.95,3139
2025-12-15,MTR-117,62.1,76.1,1.08,142.5,690,0.91,3155
2025-12-16,MTR-117,66.3,73.2,0.87,130.1,690,0.87,3171
2025-12-17,MTR-117,61.1,76.5,1.02,136.6,415,0.92,3178
2025-12-18,MTR-117,61.0,78.2,1.06,148.1,690,0.87,3189
2025-12-19,MTR-117,67.0,78.7,0.98,146.4,415,0.96,3204
2025-12-20,MTR-117,61.2,82.8,1.16,130.1,690,0.85,3216
2025-12-21,MTR-117,64.8,75.6,1.16,147.9,1000,0.86,3227
2025-12-22,MTR-117,61.6,77.9,1.26,140.6,415,0.96,3237
2025-12-23,MTR-117,60.1,80.4,1.38,135.6,415,0.97,3252
2025-12-24,MTR-117,62.3,79.7,0.66,137.2,415,0.85,3268
2025-12-25,MTR-117,64.9,80.2,1.08,147.5,1000,0.83,3274
2025-12-26,MTR-117,62.6,79.4,2.24,140.8,415,0.89,3291
2025-12-27,MTR-117,64.3,79.0,1.35,146.8,415,0.84,3296
2025-12-28,MTR-117,62.8,81.5,0.76,141.2,1000,0.93,3314
2025-12-29,MTR-117,61.7,76.3,1.33,134.5,415,0.91,3323
2025-12-30,MTR-117,62.1,73.1,1.08,141.7,415,0.94,3331
2025-12-31,MTR-117,63.1,81.4,1.18,142.9,1000,0.9,3351
2026-01-01,MTR-117,61.7,76.4,1.44,141.2,1000,0.94,3363
2026-01-02,MTR-117,62.7,73.1,0.79,150.1,690,0.95,3370
2026-01-03,MTR-117,64.6,74.2,1.03,141.3,690,0.91,3384
2026-01-04,MTR-117,62.4,79.8,1.19,139.0,415,0.97,3396
2026-01-05,MTR-117,64.7,74.4,0.9,144.5,415,0.98,3412
2026-01-06,MTR-117,63.4,78.1,1.67,140.2,415,0.97,3420
2026-01-07,MTR-117,60.6,80.2,1.34,142.8,690,0.92,3435
2026-01-08,MTR-117,62.2,76.8,1.77,134.4,415,0.87,3449
2026-01-09,MTR-117,62.4,80.1,1.76,139.5,1000,0.96,3453
2026-01-10,MTR-117,59.2,74.8,1.16,134.5,690,0.92,3467
2026-01-11,MTR-117,61.6,81.6,1.67,141.8,690,0.97,3477
2026-01-12,MTR-117,63.1,80.4,1.41,150.9,1000,0.88,3496
2026-01-13,MTR-117,69.4,74.2,1.36,149.8,1000,0.87,3507
2026-01-14,MTR-117,58.5,80.2,1.4,140.0,690,0.96,3521
2026-01-15,MTR-117,63.2,83.3,1.12,136.9,690,0.91,3525
2026-01-16,MTR-117,61.7,82.9,1.02,144.5,1000,0.96,3543
2026-01-17,MTR-117,64.3,75.5,0.98,136.1,1000,0.91,3556
2026-01-18,MTR-117,58.3,72.8,0.9,144.0,690,0.89,3559
2026-01-19,MTR-117,61.0,76.8,1.76,140.6,1000,0.92,3573
2026-01-20,MTR-117,64.4,76.5,1.12,146.4,1000,0.83,3585
2026-01-21,MTR-117,63.7,78.2,1.22,140.7,415,0.87,3603
2026-01-22,MTR-117,61.8,75.0,1.12,144.2,690,0.9,3613
2026-01-23,MTR-117,62.6,78.2,1.53,141.2,415,0.96,3628
2026-01-24,MTR-117,62.2,78.5,1.11,143.4,415,0.96,3633
2026-01-25,MTR-117,67.1,78.7,1.1,136.8,690,0.97,3644
2026-01-26,MTR-117,62.2,79.8,1.19,142.8,415,0.97,3658
2026-01-27,MTR-117,59.4,76.5,1.12,137.9,690,0.87,3668
2026-01-28,MTR-117,60.8,77.1,1.04,150.6,1000,0.95,3681
2026-01-29,MTR-117,66.1,80.0,1.26,138.4,690,0.89,3698
2026-01-30,MTR-117,64.2,78.5,1.53,130.5,1000,0.87,3707
2026-01-31,MTR-117,61.8,86.0,0.98,150.3,1000,0.85,3719
2026-02-01,MTR-117,59.9,78.1,0.89,140.9,415,0.9,3732
2026-02-02,MTR-117,59.7,77.6,0.82,148.5,415,0.97,3739
2026-02-03,MTR-117,58.6,76.9,1.4,144.1,1000,0.89,3760
2026-02-04,MTR-117,62.2,82.0,0.77,134.7,415,0.93,3765
2026-02-05,MTR-117,59.7,72.7,1.55,141.5,1000,0.83,3782
2026-02-06,MTR-117,63.7,80.8,1.18,139.2,1000,0.97,3791
2026-02-07,MTR-117,64.8,75.7,1.02,133.2,415,0.97,3807
2026-02-08,MTR-117,64.6,80.6,0.8,148.7,1000,0.82,3816
2026-02-09,MTR-117,59.9,76.4,1.87,142.9,1000,0.85,3827
2026-02-10,MTR-117,63.6,74.8,1.07,144.8,690,0.91,3836
2026-02-11,MTR-117,63.2,79.1,1.6,143.9,1000,0.92,3847
2026-02-12,MTR-117,65.9,80.5,1.07,148.8,415,0.94,3864
2026-02-13,MTR-117,63.0,75.0,1.06,145.7,415,0.89,3878
2026-02-14,MTR-117,63.9,77.1,1.34,145.5,690,0.95,3891
2026-02-15,MTR-117,61.1,82.9,0.62,149.6,1000,0.87,3900
2026-02-16,MTR-117,63.5,78.8,1.4,146.4,690,0.96,3910
2026-02-17,MTR-117,63.3,79.5,0.97,148.2,1000,0.93,3920
2026-02-18,MTR-117,60.1,74.3,1.01,141.1,690,0.88,3937
2026-02-19,MTR-117,61.9,81.6,1.86,139.4,415,0.92,3950
2026-02-20,MTR-117,63.0,78.9,1.63,141.0,1000,0.85,3955
2026-02-21,MTR-117,63.8,74.3,1.73,152.0,415,0.88,3973
2026-02-22,MTR-117,62.0,79.0,1.66,140.0,690,0.86,3986
2026-02-23,MTR-117,60.0,73.0,1.85,139.7,415,0.94,3999
2026-02-24,MTR-117,63.3,77.0,1.16,144.6,690,0.84,4008
2026-02-25,MTR-117,64.6,72.5,1.47,148.1,1000,0.9,4023
2026-02-26,MTR-117,63.0,80.8,1.56,142.2,1000,0.95,4030
2026-02-27,MTR-117,63.8,76.7,1.2,147.0,1000,0.85,4045
2026-02-28,MTR-117,61.6,76.1,0.87,146.1,1000,0.94,4051
2026-03-01,MTR-117,55.7,82.1,1.23,136.0,1000,0.86,4063
2026-03-02,MTR-117,60.7,78.9,1.25,139.3,1000,0.89,4079
2026-03-03,MTR-117,64.2,83.8,1.25,138.3,1000,0.94,4088
2026-03-04,MTR-117,63.2,80.6,1.42,156.1,1000,0.85,4107
2026-03-05,MTR-117,62.8,78.3,1.56,148.2,690,0.97,4113
2026-03-06,MTR-117,58.8,77.0,0.81,136.4,1000,0.96,4131
2026-03-07,MTR-117,66.2,72.1,1.49,150.0,415,0.94,4138
2026-03-08,MTR-117,63.1,74.9,1.46,135.0,690,0.94,4150
2026-03-09,MTR-117,63.5,77.0,1.12,147.1,1000,0.91,4169
2026-03-10,MTR-117,63.2,74.5,1.09,138.7,1000,0.87,4176
2026-03-11,MTR-117,60.3,81.0,1.26,139.6,415,0.94,4187
2026-03-12,MTR-117,62.7,81.4,1.54,145.1,1000,0.85,4199
2026-03-13,MTR-117,60.6,77.5,1.52,148.2,1000,0.92,4212
2026-03-14,MTR-117,64.0,77.1,1.46,148.5,690,0.93,4225
2026-03-15,MTR-117,64.3,74.8,0.95,141.0,690,0.85,4231
2026-03-16,MTR-117,63.8,76.8,1.62,134.8,415,0.85,4251
2026-03-17,MTR-117,61.7,75.0,0.61,138.4,415,0.85,4262
2026-03-18,MTR-117,60.1,74.9,1.0,146.1,1000,0.85,4269
2026-03-19,MTR-117,62.2,76.2,1.67,139.5,690,0.84,4284
2026-03-20,MTR-117,64.6,81.7,1.03,145.1,690,0.89,4301
2026-03-21,MTR-117,65.8,82.3,0.98,148.4,415,0.98,4308
2026-03-22,MTR-117,62.3,73.3,1.32,143.9,415,0.92,4318
2026-03-23,MTR-117,66.8,75.8,0.75,136.4,1000,0.89,4335
2026-03-24,MTR-117,65.5,77.8,0.94,152.3,690,0.89,4344
2026-03-25,MTR-117,62.7,81.4,0.78,146.5,415,0.86,4358
2026-03-26,MTR-117,60.9,82.2,0.81,140.7,1000,0.87,4365
2026-03-27,MTR-117,60.5,80.0,1.0,148.0,415,0.91,4382
2026-03-28,MTR-117,61.0,72.6,1.28,142.3,690,0.85,4389
2026-03-29,MTR-117,61.6,77.8,1.45,149.8,690,0.98,4406
2026-03-30,MTR-117,60.9,73.2,1.12,142.3,415,0.9,4413
2026-03-31,MTR-117,64.3,81.0,0.64,148.8,415,0.96,4430
2026-04-01,MTR-117,60.4,80.4,1.39,141.5,690,0.84,4437
2026-04-02,MTR-117,60.3,78.9,1.0,137.8,1000,0.85,4454
2026-04-03,MTR-117,60.4,72.8,1.05,144.3,415,0.97,4459
2026-04-04,MTR-117,60.6,80.9,1.68,158.0,1000,0.82,4480
2026-04-05,MTR-117,61.2,74.0,1.11,137.3,690,0.89,4487
2026-04-06,MTR-117,64.2,73.9,1.27,138.5,690,0.94,4502
2026-04-07,MTR-117,63.0,78.3,1.22,151.0,415,0.88,4509
2026-04-08,MTR-117,61.2,80.5,0.88,149.1,415,0.84,4523
2026-04-09,MTR-117,63.6,79.6,0.99,132.7,1000,0.95,4532
2026-04-10,MTR-117,66.0,77.3,1.34,145.0,690,0.83,4553
2026-04-11,MTR-117,64.3,77.3,1.29,140.3,1000,0.88,4562
2026-04-12,MTR-117,66.0,82.9,0.92,142.7,415,0.95,4573
2026-04-13,MTR-117,64.0,83.0,1.25,134.8,690,0.91,4584
2026-04-14,MTR-117,61.4,80.9,1.08,142.8,690,0.89,4597
2026-04-15,MTR-117,64.6,79.8,1.28,138.2,690,0.91,4610
2026-04-16,MTR-117,63.8,76.1,1.11,149.4,690,0.9,4619
2026-04-17,MTR-117,60.5,77.0,1.37,140.9,1000,0.94,4630
2026-04-18,MTR-117,63.5,79.1,1.33,143.3,690,0.89,4647
2026-04-19,MTR-117,62.9,79.8,0.56,150.1,690,0.97,4658
2026-04-20,MTR-117,65.9,77.8,1.57,137.1,690,0.94,4665
2026-04-21,MTR-117,63.3,77.3,0.49,138.6,1000,0.87,4682
2026-04-22,MTR-117,61.4,83.4,1.58,138.2,690,0.95,4687
2026-04-23,MTR-117,64.3,79.0,1.02,139.4,1000,0.89,4706
2026-04-24,MTR-117,61.0,77.4,1.27,141.4,415,0.96,4719
2026-04-25,MTR-117,63.0,80.3,0.67,142.5,1000,0.89,4729
2026-04-26,MTR-117,64.5,78.5,1.87,136.2,415,0.9,4737
2026-04-27,MTR-117,62.2,77.9,1.03,147.1,415,0.84,4747
2026-04-28,MTR-117,65.6,85.3,1.29,139.3,1000,0.88,4764
2026-04-29,MTR-117,60.0,77.3,1.1,139.8,415,0.92,4775
2026-04-30,MTR-117,63.2,82.0,1.2,136.3,690,0.89,4788
2026-05-01,MTR-117,61.3,76.9,1.08,137.0,415,0.85,4804
2026-05-02,MTR-117,60.4,79.9,1.34,137.3,1000,0.86,4811
2026-05-03,MTR-117,60.4,74.6,1.27,137.5,1000,0.92,4824
2026-05-04,MTR-117,64.4,83.3,1.34,147.6,1000,0.94,4840
2026-05-05,MTR-117,63.4,76.0,1.56,148.0,1000,0.84,4843
2026-05-06,MTR-117,62.8,79.9,1.22,137.2,690,0.93,4862
2026-05-07,MTR-117,60.8,80.2,1.32,146.5,690,0.86,4869
2026-05-08,MTR-117,61.1,78.7,1.41,143.4,1000,0.86,4887
2026-05-09,MTR-117,65.1,84.4,1.76,141.0,415,0.89,4892
2026-05-10,MTR-117,64.1,74.5,1.16,145.6,415,0.98,4907
2026-05-11,MTR-117,66.1,76.2,1.17,140.3,1000,0.91,4919
2026-05-12,MTR-117,61.9,79.2,1.47,132.1,415,0.89,4933
2026-05-13,MTR-117,64.6,78.6,1.32,140.5,415,0.95,4948
2026-05-14,MTR-117,64.5,72.6,1.52,135.3,690,0.96,4961
2026-05-15,MTR-117,61.9,80.3,0.91,139.5,415,0.91,4971
2026-05-16,MTR-117,62.3,79.0,1.11,145.2,1000,0.87,4977
2026-05-17,MTR-117,63.0,79.2,0.88,144.7,690,0.93,4995
2026-05-18,MTR-117,65.9,79.9,1.52,137.2,1000,0.94,5003
2026-05-19,MTR-117,60.7,77.2,1.38,141.7,690,0.89,5020
2026-05-20,MTR-117,65.2,76.7,1.34,138.3,415,0.94,5026
2026-05-21,MTR-117,63.6,79.5,1.28,134.2,690,0.89,5037
2026-05-22,MTR-117,61.9,78.6,1.36,141.3,690,0.94,5049
2026-05-23,MTR-117,62.8,78.5,1.51,139.0,1000,0.97,5061
2026-05-24,MTR-117,64.1,75.7,1.36,135.9,1000,0.86,5080
2026-05-25,MTR-117,61.3,74.2,1.44,151.3,690,0.86,5093
2026-05-26,MTR-117,62.1,78.4,0.91,135.8,415,0.88,5101
2026-05-27,MTR-117,64.6,73.4,1.18,148.7,1000,0.88,5107
2026-05-28,MTR-117,61.6,75.1,1.22,136.7,1000,0.91,5122
2026-05-29,MTR-117,61.8,73.6,1.55,142.8,690,0.83,5138
2026-05-30,MTR-117,61.0,76.7,1.38,138.2,690,0.94,5147
2025-12-02,MTR-118,66.1,86.8,2.42,40.8,1000,0.91,3003
2025-12-03,MTR-118,69.8,80.0,2.86,47.3,690,0.95,3010
2025-12-04,MTR-118,67.7,82.8,2.63,57.6,690,0.89,3029
2025-12-05,MTR-118,65.4,84.3,3.2,40.1,415,0.85,3033
2025-12-06,MTR-118,70.6,87.7,2.37,44.6,415,0.92,3044
2025-12-07,MTR-118,71.0,85.6,2.36,38.9,415,0.88,3062
2025-12-08,MTR-118,67.2,82.8,3.0,33.9,1000,0.95,3075
2025-12-09,MTR-118,68.0,82.6,2.7,43.6,1000,0.94,3083
2025-12-10,MTR-118,70.3,82.9,2.49,33.9,690,0.96,3101
2025-12-11,MTR-118,70.8,88.6,2.65,39.7,1000,0.92,3109
2025-12-12,MTR-118,68.4,83.1,2.51,47.2,690,0.96,3125
2025-12-13,MTR-118,64.3,82.8,2.99,38.2,1000,0.97,3132
2025-12-14,MTR-118,68.9,85.4,3.07,44.3,690,0.88,3149
2025-12-15,MTR-118,67.5,86.3,2.34,46.7,690,0.89,3154
2025-12-16,MTR-118,63.3,85.7,2.68,43.3,1000,0.96,3165
2025-12-17,MTR-118,68.4,81.4,2.47,43.7,690,0.86,3175
2025-12-18,MTR-118,64.4,84.8,2.55,40.6,1000,0.87,3189
2025-12-19,MTR-118,71.1,84.5,2.5,43.2,690,0.84,3206
2025-12-20,MTR-118,68.2,83.6,2.4,50.5,690,0.84,3213
2025-12-21,MTR-118,69.1,79.6,3.22,38.5,415,0.91,3224
2025-12-22,MTR-118,71.5,85.2,2.8,40.4,690,0.96,3237
2025-12-23,MTR-118,71.4,82.6,2.4,50.0,415,0.97,3250
2025-12-24,MTR-118,67.8,82.2,2.7,53.7,690,0.96,3269
2025-12-25,MTR-118,68.0,85.3,2.63,40.4,415,0.84,3280
2025-12-26,MTR-118,69.7,81.4,2.59,38.9,415,0.94,3285
2025-12-27,MTR-118,67.2,83.6,3.1,42.7,415,0.91,3298
2025-12-28,MTR-118,69.8,81.3,2.99,52.9,415,0.92,3314
2025-12-29,MTR-118,69.0,79.8,3.21,46.0,415,0.89,3325
2025-12-30,MTR-118,69.0,82.7,2.77,48.9,690,0.82,3338
2025-12-31,MTR-118,67.6,82.8,2.4,35.4,1000,0.95,3344
2026-01-01,MTR-118,69.3,86.0,2.63,31.6,690,0.84,3363
2026-01-02,MTR-118,69.2,88.6,2.72,36.8,690,0.91,3370
2026-01-03,MTR-118,68.5,86.6,2.16,43.0,415,0.85,3379
2026-01-04,MTR-118,69.6,86.7,2.34,50.5,415,0.95,3392
2026-01-05,MTR-118,68.7,88.7,3.05,39.6,690,0.88,3404
2026-01-06,MTR-118,68.8,81.7,2.74,42.5,1000,0.92,3415
2026-01-07,MTR-118,66.1,81.6,2.91,32.5,690,0.92,3428
2026-01-08,MTR-118,68.2,83.2,2.67,34.5,415,0.82,3444
2026-01-09,MTR-118,69.4,80.8,3.04,42.3,1000,0.98,3454
2026-01-10,MTR-118,65.4,85.2,2.47,33.8,690,0.92,3468
2026-01-11,MTR-118,63.8,82.6,2.99,41.4,690,0.94,3484
2026-01-12,MTR-118,71.0,82.4,3.03,34.6,690,0.97,3492
2026-01-13,MTR-118,69.8,83.2,3.09,39.2,1000,0.86,3499
2026-01-14,MTR-118,71.9,84.3,2.67,35.2,415,0.95,3512
2026-01-15,MTR-118,70.0,80.1,2.5,46.4,1000,0.93,3527
2026-01-16,MTR-118,69.9,82.8,2.73,45.4,1000,0.87,3541
2026-01-17,MTR-118,68.5,85.3,2.08,48.6,415,0.83,3552
2026-01-18,MTR-118,69.8,85.3,2.39,41.6,415,0.94,3560
2026-01-19,MTR-118,71.8,83.5,2.65,37.9,690,0.84,3571
2026-01-20,MTR-118,72.0,83.0,2.53,48.1,1000,0.96,3584
2026-01-21,MTR-118,69.7,85.5,2.45,42.6,415,0.83,3602
2026-01-22,MTR-118,67.7,78.7,2.49,35.3,1000,0.93,3614
2026-01-23,MTR-118,71.7,80.8,2.72,35.7,1000,0.82,3626
2026-01-24,MTR-118,67.8,84.1,2.11,30.0,1000,0.87,3632
2026-01-25,MTR-118,67.5,82.9,3.12,39.9,1000,0.87,3645
2026-01-26,MTR-118,68.2,84.7,2.55,32.7,1000,0.93,3661
2026-01-27,MTR-118,69.9,85.2,2.65,45.1,415,0.85,3668
2026-01-28,MTR-118,73.3,89.4,3.03,43.7,415,0.85,3688
2026-01-29,MTR-118,69.7,89.0,2.55,40.6,415,0.96,3695
2026-01-30,MTR-118,68.9,84.4,2.18,36.3,1000,0.91,3703
2026-01-31,MTR-118,71.6,79.7,2.95,54.3,1000,0.84,3724
2026-02-01,MTR-118,65.5,89.1,3.02,34.3,415,0.96,3730
2026-02-02,MTR-118,68.9,83.3,2.6,39.2,1000,0.9,3745
2026-02-03,MTR-118,69.3,86.0,2.81,40.7,1000,0.92,3753
2026-02-04,MTR-118,69.5,83.8,2.67,43.0,1000,0.92,3772
2026-02-05,MTR-118,66.4,82.3,2.87,35.6,1000,0.86,3784
2026-02-06,MTR-118,65.2,79.7,2.91,40.2,1000,0.95,3788
2026-02-07,MTR-118,66.8,78.4,2.92,32.5,1000,0.98,3808
2026-02-08,MTR-118,70.5,84.9,2.43,36.5,415,0.92,3819
2026-02-09,MTR-118,70.6,84.5,2.28,37.6,690,0.9,3823
2026-02-10,MTR-118,68.6,83.6,2.03,47.8,690,0.87,3840
2026-02-11,MTR-118,70.1,81.7,2.14,43.3,690,0.86,3850
2026-02-12,MTR-118,64.9,84.7,2.88,39.3,415,0.9,3863
2026-02-13,MTR-118,71.5,86.1,2.58,41.0,1000,0.83,3877
2026-02-14,MTR-118,66.8,87.1,2.51,37.9,690,0.95,3883
2026-02-15,MTR-118,68.3,86.6,2.64,44.6,415,0.93,3903
2026-02-16,MTR-118,68.5,85.1,2.88,52.1,1000,0.97,3909
2026-02-17,MTR-118,69.8,83.8,2.72,41.1,690,0.95,3927
2026-02-18,MTR-118,67.9,82.6,2.57,41.1,1000,0.98,3936
